,Text
134626,Nabalon
134627,Nabalam
134628,Tahcabo
134635,Zaque
134686,asientos viejos
134687,poblaciones antiguas
134702,granjería
134738,Tecenu
134749,Ysmul
134759,Tacabo
134770,Aquibalon
134812,Charnpotón
134988,Chancinote
135087,La Habana
135113,DZITNUP
135144,Caquy
135151,Cispo
135183,c:rritos
135194,Citmop
135264,KIZIL
135265,SITILPECH
135326,Quizil
135327,Kizil
135328,Sitipeche
135350,Bolon Posche
135351,Bolonpoxche
135506,Sítilpech
135595,Chichinysa
135603,Guauhtemal
135645,Chihinisa
135869,CIUDAD DE MÉRIDA
135917,Acanul
135918,Ahcanul
135968,Cozomel
136023,vil1as
136046,Ah Kin Chel
136048,Calot Mul
136277,lajas
136867,isla Española
137288,Santa María Alfonso
137372,Santa Maria de Cizal
137408,villa de San Francisco de Canpeche
137426,Cabo de Cotoche
137427,Cabo Catoche
137431,ecab cotoche
137432,Ecab k'otoch
137433,Cab
137439,lucatán
137445,Luquitan
137471,TINUM
137472,TEMOZON
137510,Tuchican
137573,Boloncauil
137574,Bolonkauil
137575,Zizítaz
137576,Dzítas
137577,Tíquyvique
137578,Cachimay
137580,Caluco
137581,Yoluk
137582,Cenote
137588,Teman
137589,Tinum
137609,Tenum
137705,UAYMA
137706,KANTUNILKIN
137760,villa de Vacalar
137796,Guayma
137798,Uayma
137804,Cantaniqui
137805,Kantunilkin
138059,TEKAL
138087,San Antonio de Yzamal
138125,Zitipeche
138135,Tepakam
138176,Tikal
138253,Chicheo Itza
138621,HOCABA
138657,Canlacat
138658,Dzanlahcat
138663,Huhi
138667,Tiscamahel
138668,Tixcamahel
138672,Cacaba
138679,Suchel
138680,Xocchel
138685,Hoetun
138686,Hoctun
138692,Tameque
138693,Tahmek
138699,Ac
138931,SANTIAGO ATITLÁN
138939,Santiago Atitlán
138943,ciudad de Santiago de Guatemala
139006,ciudad de Santiago
139010,Cakchequil
139012,Cuauhtemala
139019,Quauhtemala
139020,Uhtlatlan
139021,Tecuizitian
139022,Atitlan
139080,Guauhtemala
139095,Atitlán
139172,Tecpán Cuauhtemala
139300,ciudad de Santiago Cuauhtemala
139317,Tecpán Atitlán
139326,San Juan Nahualapa
139330,ciudad de Cuauhtemala
139355,Chi Aa
139382,ciudad de Gracias a Dios
139445,ciudad de Guatemala
139655,Tecpan Cuauhtemala
139656,Tecpan Uhtlatlan
139832,Ciudad Vieja de Guatemala
139839,Hun 4at
139843,Oxi 4ahol
140171,Tecpán Guatemala
140306,SAN BARTOLOMÉ
140308,ATITLÁN
140454,volcán de Fuego
140601,Uhtlatlán
140637,ciudad de Santiago de Cuauhtemala
140667,Xe Ohg
140669,Ahuacatepec
140938,Tecpan Quauhtemala
141464,ESTANCIA
141465,SAN ANDRÉS
141702,ciudad de Santiago de Quauhtemala
141719,Xicalapa
141724,San Juan de Nahualapa
141742,Qui Ohg
141744,Xahuac Tepeti
141759,Xahuac Tepetl
142432,Santiago de Guatemala
142629,Santa Bárbola
142635,Santa María Magdalena Patulul
143154,Zamayac
143155,Patulul
143333,cañón
143421,Santiago de Atitlán
143514,Tecpan Utatlan
143515,Tecpan Quauhtemalan
143516,Tecpan Tecozitlan
143731,sujeción
143766,VERAPAZ
143774,Vera Paz
143793,PROVINCIAS
143796,DISTRITO
143797,GUATEMALA
143801,Santa María de Tactic
143807,Cobá
143810,Tactic
143954,Mixtecas
143964,nito
144050,mar océano
144052,Nito
144054,Sacapula
144055,Chixoy
144059,Salamá
144060,Rabinal
144065,Tucurub
144066,Cahabón
144074,Polochic
144081,cabo de Higueras
144088,Términos
144100,poblado
144102,desierto
144114,Acalá
144115,Lacandón
144160,Zenzonatl
144244,michoacán
144245,china
144246,San Miguel de Tucurub
144328,Monguía
144340,San Esteban de Tamahún
144343,Monoa
144357,Tamahún
144359,Cuculín
144360,Yaxal
144370,Chiquimula
144380,San Agustin
144389,golfo
144433,desiertos
144442,Zapotitán
144537,Cobán
144540,SANTO DOMINGO DE CORÁN
144542,Santo Domingo de Cobán
144586,SAN JUAN CHAMELCO
144741,SAN AGUSTÍN
144784,SANTA MARÍA CAHABÓN
144786,Santa María Cahabón
144879,SAN LUCAS ZULBÉN
144910,Ah Chol
144911,Ahi Manche
144925,San Lucas Zulbén
144929,SANTA CRUZ
144952,SAN CRISTÓBAL
144994,río grande
144996,SANTA MARÍA TACTIC
144998,Santa María Tactic
145033,SAN ESTEBAN TAMAHÚN
145035,San Esteban Tamahún
145067,SAN MIGUEL TUCURUB
145069,San Miguel Tucurub
145112,SANTA CRUZ CABAHONCILLO
145131,SAN PABLO
145135,Cabahoncillo
145159,Xocoloc
145165,SAN ANDRÉS POLOCHIC
145189,San Mateo Xocoloc
145206,SAN MATEO JOCOLOC
145208,Jocoloc
145227,Yajal
145228,Campín
145279,Rosario
145446,ASIENTO
145450,Tierra de Guerra
145531,ojos de aguas
145534,San Agustín Lanquínj
145989,RÍOS
145990,LAGUNAS
146031,Golfo
146528,GUAZACAPAN
146529,IZALCOS
146530,CUZCATLAN
146531,CHIQUIMULA
146542,distritos
146560,Flandes
146564,comarcas españolas
146567,Costa Rica
146569,provincias principales
146573,Cuauhtemalan
146575,Izalcos
146579,Choluteca
146581,Teguzgalpa
146608,Guazacapán
146618,Valle de Acaccuastlán
146620,Chiquimula de la Sierra
146645,Nicoya
146650,río de Lempa
146663,río de Michatoya
146664,Aguachapa
146705,praderíos
146744,Michatoya
146747,Amatitlán
146763,Nesticpac
146765,mineros
146768,Alemania
146835,río de Aguachapa
146836,Güeymoco
146837,costa de Tonalá
146895,huertas
146919,Acajutla
146942,Villa de la Trinidad
146971,Apaneca
146984,India de Portugal
147039,pantano
147042,“el río caliente”
147074,Atiquizaya
147090,Coatán
147112,santuario
147139,ciudad de San Salvador
147156,“el mal pais”
147184,Cuzcatán
147191,Teczahuangos
147212,Atempa Mazegua
147218,Jiboga
147222,San. Miguel
147231,Nunualcos
147250,Uxaca
147665,Gotera
147666,Cecori
147707,RUINAS
147708,COPAN
147709,ciudad de San Pedro
147712,Copán
147713,ruinas
147747,Coliseo romano
147793,Ayajal
147850,ciudad de Sevilla
147858,barra
147859,Sant Lucar
147866,Sant Juan de Ulúa
147867,ciudad de. México
147897,villa de la Trinidad
147911,dudad de Guatemala
147914,ciudad de León
148029,Indias. del mar océano
148212,comunidades
148295,VALLE
148337,Izcuintepeque
148394,ZUMPANGO
148414,PETAPA
148420,Zenzonatle
148466,SANTA INÉS
148494,IZCUINTEPEQUE
148514,Guacalate
148572,Miztlán Mixtlán
148573,Quauitle Chagüite
148574,Mazagua
148609,IZTAPAN
148653,chinchorro
148692,GUAZACAPÁN
148705,Nestiquipaque
148762,Tlaxisco
148786,Naolingo
148821,PAZÓN
148823,Pazón Patzum
148875,MADALENA
148877,Madalena
148880,Pazón
148894,Zapotitlán
148902,TECPÁN ATITLÁN
148984,TOTONICAPA
148986,Totonicapa
149039,QUEZALTENANGO
149041,Quezaltenango
149065,La Madalena
149076,Sacatepeque
149077,Ostuncalco
149121,SAN LUIS
149249,Utatlán
149278,SOCONUSCO
149284,El despoblado
149339,Acasingo
149340,Guexocingo
149372,Huehuetlán
149447,CHUPA
149602,TEQUECISTLÁN
149604,Tequecistlán
149681,SALAMÁ
149696,Tequecístlán
149733,de Caballos
149938,Acasahuaztlán
149948,Motagua
149964,NESTIQUIPAQUE
149998,AHUACHAPA
150000,Ahuachapa
150068,GÜEYMOCO
150112,TECOLUCA
150114,Tecoluca
150115,Nonoalcos
150139,Zacatecoluca
150158,OSOLUTLÁN
150160,Osolutlán
150218,Quezalchiname
150452,Izalco
150561,CIUDAD DE GUATEMALA
150564,CIUDAD REAL DE CHIAPA
150565,ciudad real de Chiapa
150575,VILLA DE LA TRINIDAD
150577,Cenzonatle
150597,CIUDAD DE SAN SALVADOR
150614,SAN MIGUEL
150634,CIUDAD DE COMAYAGUA
150635,ciudad de Comayagua
150638,Caballos
150670,CIUDAD DE GRACIAS A DIOS
150672,Comayagua
150686,CABALLOS
150714,CIUDAD DE SAN PEDRO SULA
150729,CIUDAD DE TRUJILLO
150730,ciudad de Trujillo
150745,CHOLUTECA
150760,OLANCHO
150761,NUEVA SEGOVIA
150762,Olancho
150763,Nueva Segovia
150779,REALEJO
150780,Villa del Realejo
150797,CIUDAD DE LEÓN
150800,Villa de Realejo
150822,CIUDAD DE GRANADA
150823,ciudad de Granada
150833,León
150834,Desaguadero
150851,NICOYA
150876,Golfo del Papagayo
150881,CIUDAD DE CARTAGO
150882,ciudad de Cartago
150899,ciudad de Panamá
150975,Tecpán Izalco
150996,Caluco Izalco
151045,Tacuscalco
151072,Tacuescalco
151079,Guaymoco
151102,Ateos
151147,Sacatecoluca
151149,Santiago de los Nunualcos
151154,Usulután
151187,Chapultique
151204,Santa Lucía de Suchitotos
151223,Tequecistepeque
151241,Moncagua
151261,Ulúas
151262,Langatique
151306,Yupitepeque
151398,Camotlán
151399,Jocotlán
151411,Cazehuastlán
151413,Ozumatlán
151414,Zacapa
151417,Acazehuastlán
151439,ChiquimuIa de la Costa
151442,Tila
151458,Tasisco
151476,Hueymango
151479,Atiquipaque
151480,Guanaguazapa
151481,Taculula
151482,Tepeaco
151496,izguatlán
151503,Izguatlán
151506,Naozalco
151555,Zamayaque
151593,Santiago Zambo
151608,Nahuatlán
151609,Coyoacán
151611,Apacapa
151612,Tilapa
151624,Tustla
151627,Copulco
151628,Mazatlán
151629,Cacahuatán
151630,Etacalapa
151631,Ila mapa
151632,Tlapachula
151655,Tianguiztlán
151656,Cahuala
151657,Ocozingo
151658,Macapetahua
151659,Tizapa
151660,Tatahuitla
151669,Ocelocalco
151670,Mapaztepeque
151671,Tictepeque
151673,Tlapanatepeque
151679,Teculucelo
151681,Citala
151682,Seque
151683,Ahuetepeque
151689,Chuluteca
151746,Comalapa
151749,Pazicía
151750,Parramos
151755,Patolul
151757,Ichán del Hueue
151758,San Juan Aloteque
151759,Santiago Gouinala
151781,Huehuetenango
151786,Jacaltenango
151792,Chomes
151793,Mames
151794,Huey Cuilco
151795,Motocintla
151841,Trinidad
151866,Cuilco
151873,obispad
151883,Tecpán Atitán
151891,Ciudad Vieja
151915,ZAPOTITLÁN
151939,San Antonio Suchitepeque
151961,Quiquizat
151965,mar al sudeste
151968,orilla
151986,orillas
152078,Trópico de Capricornio
152093,pantanos
152095,atolladeros
152138,pueblos mayores
152217,Izapa
152220,Patzicía
152225,Patzum
152231,Tolimán Alto
152237,Rancho
152247,San Francisco Zapotitlán
152288,pueblo Suchitepeque
152305,Tecpan Atitlan
152313,Tulimán
152322,Tulimanes
152324,Tolimán. Bajo
152325,Pa Tolul
152333,Aguacatepet
152338,Nagualat
152545,Nahualat
152548,Samalá
152550,Nagualá
152617,Quetzaltenango
152674,marítimos
152807,Portugal
152808,Francia
152810,Boroaje
152812,Gascuña
152839,San Mateo Ixtatán
152864,lugares fuertes
152867,lugar fuerte
152868,Sitios fuertes
152872,sitios fuertes
152952,Tolimán Bajo
152992,Mazatenango
153001,Cuyotenango
153004,San Antón
153039,rías
153109,Santo Antonio Suchitepeque
153181,Los Ranchos
153244,doctrina cristiana
153252,Robonal
153306,calpules
153313,ah pop
